center,in_degree,out_degree,total_degree,weighted_in_degree,weighted_out_degree,weighted_total_degree,betweenness_centrality,pagerank,source_trips,source_delayed_trips,source_avg_delay_ratio,destination_trips,destination_delayed_trips,destination_avg_delay_ratio,total_trips_handled,total_delayed_trips_handled,hub_delay_rate,weighted_total_degree_scaled,betweenness_centrality_scaled,pagerank_scaled,hub_delay_rate_scaled,total_delayed_trips_handled_scaled,bottleneck_score
IND413307AAB,1,1,2,4,3,7,0.00040318461111840865,0.000505013249510527,3.0,3.0,2.260869565217391,4.0,4.0,1.7663003663003662,7.0,7.0,1.0,0.003015075376884422,0.0018307625981496798,0.020266784900237356,1.0,0.0036288232244686366,0.15580913995747628
IND413401AAA,1,1,2,21,19,40,0.0,0.0005506285913592949,19.0,19.0,2.134831460674157,21.0,21.0,1.4285714285714286,40.0,40.0,1.0,0.019597989949748748,0.0,0.02264128569414919,1.0,0.020736132711249352,0.1625381745329544
IND413517AAA,2,2,4,5,3,8,0.000808193586993009,0.000360558183145489,3.0,3.0,3.014618774339004,5.0,5.0,2.688088179936006,8.0,8.0,1.0,0.0035175879396984926,0.0036698091899561446,0.012747194870515052,1.0,0.00414722654224987,0.15496837223785415
IND431717AAA,1,1,2,2,2,4,0.0,0.0003200481463295575,2.0,2.0,7.953918722786647,2.0,2.0,2.8998257839721253,4.0,4.0,1.0,0.0015075376884422112,0.0,0.010638450078034118,1.0,0.002073613271124935,0.15281561642838612
IND413531AAA,1,1,2,4,4,8,0.0,0.0002488635440659003,4.0,4.0,2.578557312252965,4.0,4.0,2.8210526315789473,8.0,8.0,1.0,0.0035175879396984926,0.0,0.006932944698950398,1.0,0.00414722654224987,0.15288806990605217
IND413709AAA,4,3,7,14,17,31,0.0005384916638692926,0.0005522880539451863,17.0,17.0,1.8762993762993763,14.0,14.0,1.8413204989291945,31.0,31.0,1.0,0.015075376884422113,0.002445158794361232,0.022727668807109955,1.0,0.01607050285121825,0.16133624310880057
IND423109AAA,3,3,6,16,14,30,0.0005381267909180542,0.0005466411520058074,14.0,14.0,2.1753663003663006,16.0,16.0,2.411255810466337,30.0,30.0,1.0,0.014572864321608042,0.002443501995629875,0.02243372004788215,1.0,0.015552099533437013,0.16107365051890146
IND423601AAA,3,2,5,14,15,29,0.00040227242874031263,0.00056770592072247,15.0,15.0,1.9960585585585584,14.0,14.0,1.8795045045045047,29.0,29.0,1.0,0.014070351758793972,0.0018266206013212865,0.023530243893019914,1.0,0.01503369621565578,0.16093534630098116
IND423701AAB,3,1,4,16,18,34,0.002011179707225944,0.0006181363650735992,18.0,18.0,2.2550154320987654,16.0,16.0,2.351495726495726,34.0,34.0,1.0,0.016582914572864323,0.009132274607240755,0.02615539423270365,1.0,0.01762571280456195,0.16430373306225127
IND414203AAB,1,1,2,1,1,2,0.0,0.00016172635129594915,1.0,1.0,1.7837837837837838,1.0,1.0,1.813953488372093,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0023970292585384087,1.0,0.0010368066355624676,0.15076055498774554
IND414302AAB,2,2,4,2,3,5,0.000808193586993009,0.00029920826369597686,3.0,3.0,2.0665707944560197,2.0,2.0,1.6713036565977744,5.0,5.0,1.0,0.0020100502512562816,0.0036698091899561446,0.00955363264922857,1.0,0.002592016588906169,0.15371949387848474
IND414502AAA,1,1,2,7,7,14,0.0012106484522089408,0.0004113634532278362,7.0,7.0,1.5769230769230769,7.0,7.0,2.107142857142857,14.0,14.0,1.0,0.006532663316582915,0.0054972581906431095,0.015391856715764322,1.0,0.007257646448937273,0.15717449868729996
IND431107AAB,1,1,2,7,6,13,0.0012084592145015106,0.0004654910465347863,6.0,6.0,1.87,7.0,7.0,1.5769230769230769,13.0,13.0,1.0,0.006030150753768845,0.005487317398254967,0.01820946167214067,1.0,0.00673924313115604,0.15753214584210748
IND415003AAA,1,2,3,8,9,17,0.0011544194831006865,0.0003811653179411317,9.0,7.0,1.31404234424534,8.0,8.0,1.9114583333333335,17.0,15.0,0.8823529411764706,0.008040201005025126,0.005241936209751152,0.013819896640343474,0.8823529411764706,0.0077760497667185065,0.13960386227324112
IND415124AAA,1,1,2,13,16,29,0.0016171169198884948,0.0003269585683082925,16.0,3.0,1.0958083832335328,13.0,11.0,1.6666666666666667,29.0,14.0,0.4827586206896552,0.014070351758793972,0.007342931977375004,0.010998171211532876,0.4827586206896552,0.007257646448937273,0.0810553952471377
IND415605AAA,1,1,2,16,16,32,0.0016149276821810646,0.00039374868632714537,16.0,16.0,2.42,16.0,3.0,1.0958083832335328,32.0,19.0,0.59375,0.015577889447236183,0.007332991184986861,0.01447492227452014,0.59375,0.009849663037843442,0.09916265406863631
IND415408AAC,1,1,2,8,9,17,0.0004031846111184086,0.0004963820072348129,9.0,9.0,4.36734693877551,8.0,8.0,2.611742424242424,17.0,17.0,1.0,0.008040201005025126,0.0018307625981496796,0.019817486685963812,1.0,0.008812856402280975,0.15775316669832862
IND415409AAB,1,1,2,4,13,17,0.001619306157595925,0.00024842177218611743,13.0,11.0,1.6666666666666667,4.0,4.0,1.8285984848484849,17.0,15.0,0.8823529411764706,0.008040201005025126,0.007352872769763147,0.00690994832017174,0.8823529411764706,0.0077760497667185065,0.13874960674920978
IND415709AAA,1,2,3,16,6,22,0.0016127384444736344,0.000450304065991971,6.0,6.0,2.1155368716062357,16.0,16.0,2.42,22.0,22.0,1.0,0.010552763819095479,0.0073230503925987185,0.017418905339677,1.0,0.011404872991187143,0.15966346556953703
IND415612AAA,1,1,2,10,8,18,0.0004053738488258389,0.00044753709081863887,8.0,8.0,2.611742424242424,10.0,10.0,2.8608247422680413,18.0,18.0,1.0,0.008542713567839198,0.0018407033905378227,0.017274870800429346,1.0,0.00933125972006221,0.15745051735768945
IND416122AAA,1,1,2,1,1,2,0.0007588051473510557,0.0001795153322172982,1.0,1.0,1.888655462184874,1.0,1.0,1.7341040462427746,2.0,2.0,1.0,0.0005025125628140704,0.0034455483784468816,0.0033230323883772063,1.0,0.0010368066355624676,0.15180714270832504
IND591237AAB,1,1,2,10,4,14,0.002023585387568049,0.00044753709081863887,4.0,3.0,1.5681818181818183,10.0,10.0,2.3014705882352944,14.0,13.0,0.9285714285714286,0.006532663316582915,0.009188605764106898,0.017274870800429346,0.9285714285714286,0.00673924313115604,0.147681892185646
IND416404AAA,2,1,3,9,6,15,0.0020126391990308973,0.0007063250155999671,6.0,6.0,4.81,9.0,9.0,2.160871863222723,15.0,15.0,1.0,0.007035175879396985,0.009138901802166182,0.030746043172332944,1.0,0.0077760497667185065,0.16135913551986514
IND416602AAC,1,1,2,6,7,13,0.0008056394763343404,0.0002882159599283266,7.0,7.0,2.243150684931507,6.0,6.0,2.6625,13.0,13.0,1.0,0.006030150753768845,0.0036582115988366445,0.008981429680548839,1.0,0.00673924313115604,0.15522926299393452
IND416606AAA,1,1,2,14,10,24,0.0,0.0005182662712579579,10.0,10.0,26.880917874396133,14.0,14.0,2.084219858156028,24.0,24.0,1.0,0.01155778894472362,0.0,0.020956669254613963,1.0,0.012441679626749611,0.15894703303111613
IND421301AAA,1,1,2,17,15,32,0.0,0.00039262336093658936,15.0,15.0,3.75,17.0,17.0,4.0,32.0,32.0,1.0,0.015577889447236183,0.0,0.014416343605042153,1.0,0.01658890616899948,0.1592660770081674
IND421302AAF,1,1,2,1,12,13,0.0,0.00013196911669613174,12.0,12.0,2.9444444444444446,1.0,1.0,4.235294117647059,13.0,13.0,1.0,0.006030150753768845,0.0,0.000848020212061304,1.0,0.00673924313115604,0.15268802820052788
IND400078AAB,1,0,1,1,0,1,0.0,0.00012420758636475152,0.0,0.0,0.0,1.0,1.0,2.4615384615384617,1.0,1.0,1.0,0.0,0.0,0.0004439947419697995,1.0,0.0005184033177812338,0.15016655944606114
IND421401AAC,1,1,2,10,11,21,0.0004053738488258389,0.00020097182576758686,11.0,11.0,2.6666666666666665,10.0,10.0,2.5710685483870965,21.0,21.0,1.0,0.010050251256281409,0.0018407033905378227,0.004439947419697985,1.0,0.01088646967340591,0.15549369859665527
IND422011AAD,2,4,6,39,35,74,0.004833836858006042,0.0008206168050247739,35.0,35.0,1.847672998369553,39.0,39.0,1.9934870974926817,74.0,74.0,1.0,0.03668341708542714,0.021949269593019866,0.03669548767340793,1.0,0.0383618455158113,0.17775154603166504
IND444005AAB,3,3,6,46,26,72,0.004433571230497541,0.000851696898849125,26.0,26.0,3.293998749356286,46.0,46.0,2.3207587018956026,72.0,72.0,1.0,0.035678391959799,0.020131761384721048,0.03831335798786156,1.0,0.03732503888024884,0.17721396576573967
IND421302AAN,0,1,1,0,16,16,0.0,0.00011567822643110314,16.0,16.0,2.5454545454545454,0.0,0.0,0.0,16.0,16.0,1.0,0.007537688442211056,0.0,0.0,1.0,0.00829445308449974,0.1531285900732277
IND421004AAA,1,0,1,27,0,27,0.0,0.0005555322635868754,0.0,0.0,0.0,27.0,27.0,3.4,27.0,27.0,1.0,0.013065326633165831,0.0,0.022896545725655186,1.0,0.013996889580093312,0.1599451742404365
IND421601AAB,1,1,2,11,14,25,0.0004031846111184086,0.00028656474324180014,14.0,14.0,3.814271749755621,11.0,11.0,2.6666666666666665,25.0,25.0,1.0,0.01206030150753769,0.0018307625981496796,0.008895475806826342,1.0,0.012960082944530845,0.15719587362946674
IND421502AAA,0,1,1,0,17,17,0.0,0.00011567822643110314,17.0,17.0,3.294117647058824,0.0,0.0,0.0,17.0,17.0,1.0,0.008040201005025126,0.0,0.0,1.0,0.008812856402280975,0.15333197871159843
IND422103AAC,1,2,3,11,11,22,0.0005401335921498749,0.00033506092959613334,11.0,11.0,1.8982758620689655,11.0,11.0,1.4054054054054057,22.0,22.0,1.0,0.010552763819095479,0.0024526143886523825,0.011419938593531753,1.0,0.011404872991187143,0.15724606321932139
IND422605AAA,1,2,3,10,10,20,5.473094268575683e-07,0.0003747565217844572,10.0,10.0,2.7241545893719805,10.0,10.0,1.796551724137931,20.0,20.0,1.0,0.00954773869346734,2.4851980970357644e-06,0.01348628757494405,1.0,0.010368066355624676,0.1566400234412236
IND423105AAA,2,2,4,9,8,17,4.013602463622167e-06,0.00035873337428620497,8.0,8.0,1.411764705882353,9.0,9.0,2.866766061263215,17.0,17.0,1.0,0.008040201005025126,1.8224786044928935e-05,0.012652204678410984,1.0,0.008812856402280975,0.15586697584379186
IND423106AAA,2,1,3,6,8,14,0.0,0.0002606653959880216,8.0,8.0,1.5276497695852536,6.0,6.0,1.3377609108159394,14.0,14.0,1.0,0.006532663316582915,0.0,0.007547288593415017,1.0,0.007257646448937273,0.15423127051516933
IND423301AAB,1,0,1,7,0,7,0.0,0.000382624116454819,0.0,0.0,0.0,7.0,7.0,1.4705882352941178,7.0,7.0,1.0,0.003015075376884422,0.0,0.013895834210654625,1.0,0.0036288232244686366,0.1540772591700223
IND424006AAA,6,9,15,27,38,65,0.00327692397507188,0.0009546556259354335,38.0,38.0,2.270831847810759,27.0,27.0,13.770374749873627,65.0,65.0,1.0,0.032160804020100506,0.014879709406318798,0.04367286137637327,1.0,0.033696215655780196,0.1755491329802465
IND424101AAA,1,1,2,8,1,9,3.648729512383788e-06,0.0002866414942881804,1.0,1.0,1.625,8.0,8.0,1.9639953542392568,9.0,9.0,1.0,0.004020100502512563,1.656798731357176e-05,0.008899471072742967,1.0,0.004665629860031105,0.1534889058160098
IND424304AAC,3,2,5,10,11,21,0.0,0.00036499979076955267,11.0,11.0,12.042545681063123,10.0,10.0,2.1300416474064403,21.0,21.0,1.0,0.010050251256281409,0.0,0.012978402188100223,1.0,0.01088646967340591,0.15674121370270128
IND425401AAA,1,1,2,1,1,2,5.473094268575682e-06,0.0001370486349132378,1.0,1.0,1.5483870967741935,1.0,1.0,1.7714285714285714,2.0,2.0,1.0,0.0005025125628140704,2.4851980970357638e-05,0.0011124338840928713,1.0,0.0010368066355624676,0.15050984890809904
IND425405AAA,2,2,4,7,15,22,0.0001371314175070907,0.0004524864747367077,15.0,15.0,11.77310054456565,7.0,7.0,1.9287518037518034,22.0,22.0,1.0,0.010552763819095479,0.0006226801898684053,0.01753251034814538,1.0,0.011404872991187143,0.1580110940205481
IND425412AAA,4,4,8,15,14,29,0.00013986796464137853,0.0006113788675898935,14.0,14.0,5.096451120300377,15.0,15.0,1.9905979437229437,29.0,29.0,1.0,0.014070351758793972,0.000635106180353584,0.025803633564262015,1.0,0.01503369621565578,0.16109214562998764
IND452001AAC,2,2,4,14,11,25,1.20408073908665e-05,0.0008418889920959864,11.0,11.0,2.4353496115427307,14.0,14.0,2.6075396825396826,25.0,25.0,1.0,0.01206030150753769,5.4674358134786806e-05,0.03780280865450016,1.0,0.012960082944530845,0.16253331813899777
IND431103AAA,1,0,1,1,0,1,0.0,0.00035947510541902545,0.0,0.0,0.0,1.0,1.0,1.625,1.0,1.0,1.0,0.0,0.0,0.012690815397795496,1.0,0.0005184033177812338,0.15261592357722628
IND424201AAA,1,1,2,1,1,2,0.0008191397755301605,0.0003130749634415184,1.0,1.0,10.552238805970148,1.0,1.0,1.35,2.0,2.0,1.0,0.0005025125628140704,0.0037195131518968604,0.010275461933417409,1.0,0.0010368066355624676,0.15326611981069557
IND425109AAA,1,1,2,1,1,2,0.00041230643489936807,0.00023219279607333048,1.0,1.0,1.35,1.0,1.0,1.5483870967741935,2.0,2.0,1.0,0.0005025125628140704,0.001872182566433609,0.006065151041397653,1.0,0.0010368066355624676,0.15196222498592582
IND425201AAA,1,1,2,9,9,18,0.0,0.0007007394974279215,9.0,9.0,1.947368421052632,9.0,9.0,2.823529411764706,18.0,18.0,1.0,0.008542713567839198,0.0,0.030455289737273687,1.0,0.00933125972006221,0.15962642529742385
IND425508AAB,2,1,3,11,16,27,4.7433483660989244e-06,0.0008397535296998187,16.0,16.0,2.7529411764705882,11.0,11.0,1.9972691161866933,27.0,27.0,1.0,0.013065326633165831,2.153838350764329e-05,0.03769164743221052,1.0,0.013996889580093312,0.16290957917762447
IND425409AAA,3,4,7,12,12,24,0.0001371314175070907,0.0005810731068411477,12.0,12.0,4.657106019062541,12.0,12.0,2.2986956146937825,24.0,24.0,1.0,0.01155778894472362,0.0006226801898684053,0.024226071059160612,1.0,0.012441679626749611,0.15975658343949256
IND425406AAA,2,3,5,11,7,18,3.648729512383788e-07,0.0005608158093117233,7.0,7.0,2.124669312169312,11.0,11.0,2.2175317907025223,18.0,18.0,1.0,0.008542713567839198,1.6567987313571761e-06,0.02317158002354371,1.0,0.00933125972006221,0.1581700975543607
IND450331AAA,1,1,2,16,13,29,1.0946188537151365e-06,0.0008281541300184421,13.0,13.0,2.242857142857143,16.0,16.0,2.7529411764705882,29.0,29.0,1.0,0.014070351758793972,4.970396194071529e-06,0.03708784216328051,1.0,0.01503369621565578,0.16319145340375146
IND431001AAB,0,1,1,0,18,18,0.0,0.00011567822643110314,18.0,18.0,3.2613636363636367,0.0,0.0,0.0,18.0,18.0,1.0,0.008542713567839198,0.0,0.0,1.0,0.00933125972006221,0.15353536734996912
IND431112AAB,2,1,3,11,11,22,0.0,0.0004008852819433087,11.0,11.0,3.272727272727273,11.0,11.0,2.9722520587182237,22.0,22.0,1.0,0.010552763819095479,0.0,0.01484641684782816,1.0,0.011404872991187143,0.15731820527301757
IND431122AAA,1,1,2,9,7,16,0.0012150269276238015,0.0002728990911197239,7.0,7.0,2.095238095238096,9.0,9.0,2.224489795918368,16.0,16.0,1.0,0.007537688442211056,0.005517139775419396,0.008184112030999037,1.0,0.00829445308449974,0.15614469742328238
IND431127AAA,1,1,2,7,7,14,0.0012128376899163712,0.0003477821902619384,7.0,7.0,2.107142857142857,7.0,7.0,2.095238095238096,14.0,14.0,1.0,0.006532663316582915,0.005507198983031253,0.012082142192721253,1.0,0.007257646448937273,0.1565150409807884
IND431131AAB,0,1,1,0,1,1,0.0,0.00011567822643110314,1.0,1.0,8.135135135135135,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0005184033177812338,0.1500777604976672
IND431001AAA,1,0,1,20,0,20,0.0,0.00046505792573914935,0.0,0.0,0.0,20.0,20.0,3.111111111111111,20.0,20.0,1.0,0.00954773869346734,0.0,0.0181869156244423,1.0,0.010368066355624676,0.157579527751599
IND431203AAA,1,2,3,15,12,27,0.0,0.0003777130009121378,12.0,12.0,1.929610733182162,15.0,15.0,2.30188679245283,27.0,27.0,1.0,0.013065326633165831,0.0,0.013640186718331726,1.0,0.013996889580093312,0.15809390243897178
IND431514AAA,1,1,2,16,16,32,0.003215990192215071,0.0006387055266971112,16.0,16.0,2.046536796536796,16.0,16.0,2.0689655172413794,32.0,32.0,1.0,0.015577889447236183,0.01460302401818215,0.027226119313906772,1.0,0.01658890616899948,0.16547878815448586
IND431515AAA,1,1,2,16,14,30,0.0032138009545076406,0.0006588035881325275,14.0,14.0,2.933333333333333,16.0,16.0,2.046536796536796,30.0,30.0,1.0,0.014572864321608042,0.014593083225794007,0.028272321334987843,1.0,0.015552099533437013,0.16527876608386363
IND431517AAB,1,1,2,14,12,26,0.0032116117168002104,0.0006758905005360137,12.0,12.0,2.768272113943029,14.0,14.0,2.933333333333333,26.0,26.0,1.0,0.012562814070351761,0.014583142433405864,0.02916177837779801,1.0,0.01347848626231208,0.1646406177408458
IND431401AAA,1,0,1,1,0,1,0.0,0.00014897455583980242,0.0,0.0,0.0,1.0,1.0,3.5254237288135597,1.0,1.0,1.0,0.0,0.0,0.0017332361747375994,1.0,0.0005184033177812338,0.1504244077326147
IND431708AAA,1,1,2,15,16,31,0.003218179429922501,0.0006151231675615924,16.0,16.0,2.0689655172413794,15.0,15.0,2.0434782608695654,31.0,31.0,1.0,0.015075376884422113,0.014612964810570292,0.025998542621063995,1.0,0.01607050285121825,0.16503236937564364
IND441206AAB,0,2,2,0,8,8,0.0,0.00011567822643110314,8.0,8.0,2.7398009950248756,0.0,0.0,0.0,8.0,8.0,1.0,0.0035175879396984926,0.0,0.0,1.0,0.00414722654224987,0.1515014809662621
IND441603AAA,2,1,3,4,1,5,0.0,0.0010646662737146483,1.0,1.0,1.8333333333333333,4.0,4.0,2.4185888738127543,5.0,5.0,1.0,0.0020100502512562816,0.0,0.0493994515958776,1.0,0.002592016588906169,0.1607712053703255
IND442605AAA,2,1,3,8,3,11,0.0,0.0011224826142941496,3.0,3.0,2.090909090909091,8.0,8.0,2.283333333333333,11.0,11.0,1.0,0.005025125628140704,0.0,0.05240907382039702,1.0,0.005702436495593571,0.1625934616454536
IND441614AAA,0,1,1,0,9,9,0.0,0.00011567822643110314,9.0,9.0,2.2962962962962963,0.0,0.0,0.0,9.0,9.0,1.0,0.004020100502512563,0.0,0.0,1.0,0.004665629860031105,0.1517048696046328
IND481001AAA,1,0,1,9,0,9,0.0,0.0002140096090239455,0.0,0.0,0.0,9.0,9.0,2.2962962962962963,9.0,9.0,1.0,0.004020100502512563,0.0,0.005118627561912247,1.0,0.004665629860031105,0.15272859511701525
IND441904AAB,0,1,1,0,12,12,0.0,0.00011567822643110314,12.0,12.0,1.7857142857142856,0.0,0.0,0.0,12.0,12.0,1.0,0.005527638190954774,0.0,0.0,1.0,0.006220839813374806,0.15231503551974493
IND441912AAA,1,1,2,12,11,23,3.648729512383788e-07,0.0002140096090239455,11.0,11.0,2.702702702702702,12.0,12.0,1.7857142857142856,23.0,23.0,1.0,0.01105527638190955,1.6567987313571761e-06,0.005118627561912247,1.0,0.011923276308968377,0.15557645025388794
IND441107AAB,1,0,1,11,0,11,0.0,0.00029759875672531765,0.0,0.0,0.0,11.0,11.0,2.702702702702702,11.0,11.0,1.0,0.005025125628140704,0.0,0.009469849969438345,1.0,0.005702436495593571,0.15400561687526187
IND442001AAA,0,1,1,0,5,5,0.0,0.00011567822643110314,5.0,5.0,3.7142857142857135,0.0,0.0,0.0,5.0,5.0,1.0,0.0020100502512562816,0.0,0.0,1.0,0.002592016588906169,0.15089131505115
IND442101AAB,1,1,2,5,12,17,3.648729512383788e-07,0.0002140096090239455,12.0,12.0,2.1998577524893315,5.0,5.0,3.7142857142857135,17.0,17.0,1.0,0.008040201005025126,1.6567987313571761e-06,0.005118627561912247,1.0,0.008812856402280975,0.15435611842366373
IND445001AAB,1,0,1,12,0,12,0.0,0.00029759875672531765,0.0,0.0,0.0,12.0,12.0,2.1998577524893315,12.0,12.0,1.0,0.005527638190954774,0.0,0.009469849969438345,1.0,0.006220839813374806,0.1542090055136326
IND443201AAA,1,1,2,2,1,3,0.0004031846111184086,0.00033245814200494187,1.0,1.0,6.25,2.0,2.0,2.680947580645161,3.0,3.0,1.0,0.0010050251256281408,0.0018307625981496796,0.011284450817902268,1.0,0.0015552099533437014,0.15319911858752647
IND443301AAA,1,1,2,5,2,7,0.0004053738488258389,0.00025495279880459525,2.0,2.0,2.680947580645161,5.0,5.0,2.375,7.0,7.0,1.0,0.003015075376884422,0.0018407033905378227,0.007249920076648969,1.0,0.0036288232244686366,0.15320825219085563
IND444602AAA,0,1,1,0,21,21,0.0,0.00011567822643110314,21.0,21.0,2.081081081081081,0.0,0.0,0.0,21.0,21.0,1.0,0.010050251256281409,0.0,0.0,1.0,0.01088646967340591,0.15414553326508124
IND445101AAA,0,1,1,0,1,1,0.0,0.00011567822643110314,1.0,1.0,4.2105263157894735,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0005184033177812338,0.1500777604976672
IND440014AAA,1,0,1,1,0,1,0.0,0.0002140096090239455,0.0,0.0,0.0,1.0,1.0,4.2105263157894735,1.0,1.0,1.0,0.0,0.0,0.005118627561912247,1.0,0.0005184033177812338,0.15110148601004963
IND451666AAA,0,2,2,0,10,10,0.0,0.00011567822643110314,10.0,10.0,2.5661735922914786,0.0,0.0,0.0,10.0,10.0,1.0,0.004522613065326634,0.0,0.0,1.0,0.005184033177812338,0.1519082582430035
IND454001AAA,0,1,1,0,17,17,0.0,0.00011567822643110314,17.0,6.0,1.146067415730337,0.0,0.0,0.0,17.0,6.0,0.35294117647058826,0.008040201005025126,0.0,0.0,0.35294117647058826,0.003110419906687403,0.05541778970784762
IND457001AAA,1,2,3,17,19,36,0.0004042792299721237,0.0002140096090239455,19.0,8.0,1.5289811386832097,17.0,6.0,1.146067415730337,36.0,14.0,0.3888888888888889,0.017587939698492466,0.001835732994343751,0.005118627561912247,0.3888888888888889,0.007257646448937273,0.06530162398626543
IND457226AAA,1,1,2,16,16,32,0.0,0.0002688744624683364,16.0,16.0,1.7952218430034128,16.0,5.0,1.0769736842105264,32.0,21.0,0.65625,0.015577889447236183,0.0,0.007974610500579658,0.65625,0.01088646967340591,0.10555986491293587
IND458990AAA,1,1,2,11,10,21,0.0004031846111184086,0.0006246245876915704,10.0,10.0,2.228448275862069,11.0,11.0,1.5185185185185186,21.0,21.0,1.0,0.010050251256281409,0.0018307625981496796,0.02649313783240147,1.0,0.01088646967340591,0.15990185148109895
IND460001AAA,1,1,2,20,21,41,0.0008136666812615848,0.0004016941453142437,21.0,21.0,2.2153846153846155,20.0,20.0,1.8782390269698572,41.0,41.0,1.0,0.020100502512562818,0.0036946611709265027,0.014888522127293545,1.0,0.021254536029030584,0.1621146757506856
IND480334AAA,1,1,2,21,21,42,0.00040719821358203075,0.0004571585172649086,21.0,20.0,1.4166666666666667,21.0,21.0,2.2153846153846155,42.0,41.0,0.9761904761904762,0.020603015075376888,0.0018489873841946085,0.017775712925234093,0.9761904761904762,0.021254536029030584,0.1587848950328657
IND461001AAA,1,1,2,5,1,6,0.0016244143789132626,0.00025972012058276227,1.0,1.0,4.785714285714286,5.0,5.0,2.5,6.0,6.0,1.0,0.0025125628140703522,0.007376067952002148,0.0074980824029255285,1.0,0.003110419906687403,0.15443833715810634
IND461111AAA,1,1,2,1,20,21,0.001219405403038662,0.0003364743730771562,20.0,20.0,1.8782390269698572,1.0,1.0,4.785714285714286,21.0,21.0,1.0,0.010050251256281409,0.005537021360195682,0.01149351521341033,1.0,0.01088646967340591,0.1578284916478122
IND462001AAA,2,1,3,4,28,32,0.00040354948406964695,0.000300434745514941,28.0,28.0,3.916666666666667,4.0,4.0,4.517482517482518,32.0,32.0,1.0,0.015577889447236183,0.0018324193968810366,0.009617477003667566,1.0,0.01658890616899948,0.15876440853711274
IND462011AAA,1,1,2,30,11,41,0.0,0.000979929591341058,11.0,11.0,2.363636363636364,30.0,30.0,2.439102564102564,41.0,41.0,1.0,0.020100502512562818,0.0,0.044988494417553176,1.0,0.021254536029030584,0.16721100491600593
IND462021AAA,0,1,1,0,1,1,0.0,0.00011567822643110314,1.0,1.0,6.727272727272728,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0005184033177812338,0.1500777604976672
IND462042AAA,1,1,2,2,17,19,0.0,0.0001732949840917668,17.0,17.0,4.9,2.0,2.0,3.5666666666666664,19.0,19.0,1.0,0.009045226130653268,0.0,0.0029992329611702112,1.0,0.009849663037843442,0.15433860258057386
IND465669AAB,1,1,2,10,11,21,0.001619306157595925,0.00040376201473442137,11.0,11.0,1.5277777777777777,10.0,10.0,2.125,21.0,21.0,1.0,0.010050251256281409,0.007352872769763147,0.014996164805851055,1.0,0.01088646967340591,0.1589829844186922
IND466001AAA,1,1,2,14,15,29,0.0004053738488258389,0.0005189955300557486,15.0,15.0,1.7666666666666666,14.0,14.0,2.8488372093023253,29.0,29.0,1.0,0.014070351758793972,0.0018407033905378227,0.020994630728191476,1.0,0.01503369621565578,0.1604317443653196
IND842003AAB,5,8,13,25,37,62,0.01204773997694003,0.0025526574129854994,37.0,37.0,4.813192480393962,25.0,25.0,4.698931318421231,62.0,62.0,1.0,0.030653266331658297,0.0547058373106826,0.12685664030327398,1.0,0.0321410057024365,0.2015322548266055
IND464001AAA,0,1,1,0,1,1,0.0,0.00011567822643110314,1.0,1.0,1.8421052631578947,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0005184033177812338,0.1500777604976672
IND464221AAA,1,1,2,1,1,2,0.00040573872177707723,0.0002140096090239455,1.0,1.0,1.6538461538461535,1.0,1.0,1.8421052631578947,2.0,2.0,1.0,0.0005025125628140704,0.0018423601892691797,0.005118627561912247,1.0,0.0010368066355624676,0.15176546469573762
IND470004AAA,1,4,5,1,6,7,0.0008107476976516778,0.00029759875672531765,6.0,6.0,2.1503430185633574,1.0,1.0,1.6538461538461535,7.0,7.0,1.0,0.003015075376884422,0.0036814067810756455,0.009469849969438345,1.0,0.0036288232244686366,0.15411241401704798
IND464668AAA,1,1,2,7,2,9,0.006771677102033072,0.0006779656748254348,2.0,2.0,2.553571428571429,7.0,7.0,2.4285714285714284,9.0,9.0,1.0,0.004020100502512563,0.03074852765525783,0.029269801310391,1.0,0.004665629860031105,0.16524596178052547
IND465001AAA,1,3,4,13,9,22,0.0016149276821810646,0.0005057895339031697,9.0,8.0,1.348265203501887,13.0,12.0,1.4492753623188406,22.0,20.0,0.9090909090909091,0.010552763819095479,0.007332991184986861,0.020307194285148742,0.9090909090909091,0.010368066355624676,0.1464517239250304
IND465333A1B,1,2,3,2,2,4,0.0,0.00021123042819033242,2.0,1.0,0.9456580366774542,2.0,1.0,1.056100981767181,4.0,2.0,0.5,0.0015075376884422112,0.0,0.004973957658577585,0.5,0.0010368066355624676,0.07652719694916045
IND465333AAA,2,1,3,4,3,7,0.0,0.0003487795406441972,3.0,3.0,1.8653846153846156,4.0,3.0,0.9908730158730158,7.0,6.0,0.8571428571428571,0.003015075376884422,0.0,0.01213405913948739,0.8571428571428571,0.003110419906687403,0.13221857222955025
IND465683AAA,1,1,2,11,13,24,0.0016171169198884948,0.00045893913713036685,13.0,12.0,1.4492753623188406,11.0,11.0,1.5277777777777777,24.0,23.0,0.9583333333333334,0.01155778894472362,0.007342931977375004,0.017868402864908414,0.9583333333333334,0.011923276308968377,0.1538373522498516
