source_center,destination_center,trips,median_actual_time,mean_actual_time,median_osrm_time,mean_osrm_time,median_distance,median_osrm_distance,median_delay_ratio,mean_delay_ratio,delay_rate,delayed_trips,corridor
IND523002AAA,IND523105AAA,1,201.0,201.0,42.0,42.0,35.39093551325081,54.0026,4.785714285714286,4.785714285714286,1.0,1,IND523002AAA -> IND523105AAA
IND523002AAA,IND523226AAA,5,35.0,39.6,19.0,19.8,18.650375917129768,20.5219,1.6842105263157894,2.0114984430773903,1.0,5,IND523002AAA -> IND523226AAA
IND523002AAA,IND523230AAA,21,111.0,115.42857142857143,69.0,69.38095238095238,58.07859978097941,77.9876,1.608695652173913,1.661341439941774,1.0,21,IND523002AAA -> IND523230AAA
IND523002AAA,IND523316AAB,1,178.0,178.0,80.0,80.0,85.67336456218915,93.528,2.225,2.225,1.0,1,IND523002AAA -> IND523316AAB
IND523002AAA,IND600056AAB,11,438.0,439.1818181818182,253.0,253.45454545454547,273.3731894459455,331.1279,1.7312252964426875,1.7327709962246411,1.0,11,IND523002AAA -> IND600056AAB
IND523105AAA,IND524201AAA,19,53.0,54.0,41.0,41.05263157894737,36.73678166328351,55.9065,1.3076923076923077,1.31875670194522,0.7894736842105263,15,IND523105AAA -> IND524201AAA
IND523201AAA,IND523002AAA,2,192.0,192.0,30.5,30.5,33.43162013939045,37.216300000000004,6.242456896551724,6.242456896551724,1.0,2,IND523201AAA -> IND523002AAA
IND523226AAA,IND523316AAB,13,111.0,111.15384615384616,59.0,59.0,65.70141179578503,72.10289999999999,1.88135593220339,1.8826942169142111,1.0,13,IND523226AAA -> IND523316AAB
IND523230AAA,IND523105AAA,19,62.0,62.526315789473685,44.0,43.8421052631579,45.78681382608048,47.224,1.3829787234042554,1.423022792642869,1.0,19,IND523230AAA -> IND523105AAA
IND523316AAB,IND522647AAA,14,90.0,94.57142857142857,54.0,54.07142857142857,61.35801477869094,77.51745,1.6513468013468011,1.748504971618179,1.0,14,IND523316AAB -> IND522647AAA
IND524003AAA,IND501359AAE,14,611.5,614.2857142857143,361.5,361.85714285714283,354.97672020901143,495.9099,1.6933701657458564,1.697745700286253,1.0,14,IND524003AAA -> IND501359AAE
IND524101AAB,IND517501AAB,16,159.5,164.25,75.0,74.6875,75.6271706682735,98.97705,2.126600284495021,2.1996998025422685,1.0,16,IND524101AAB -> IND517501AAB
IND524132AAA,IND524101AAB,14,58.5,60.07142857142857,36.0,35.785714285714285,34.713092183522306,39.838449999999995,1.6714285714285713,1.6777501991787707,1.0,14,IND524132AAA -> IND524101AAB
IND524201AAA,IND523002AAA,18,78.5,111.0,69.0,68.33333333333333,67.69403409754241,89.23945,1.1702898550724639,1.6487788828888261,0.3333333333333333,6,IND524201AAA -> IND523002AAA
IND530012AAA,IND501359AAE,10,877.0,893.4,433.0,432.7,510.60077619829525,602.57915,2.018396101488426,2.064848751853041,1.0,10,IND530012AAA -> IND501359AAE
IND530012AAA,IND530043AAA,13,52.0,61.15384615384615,18.0,18.846153846153847,16.362756893406466,21.653,2.888888888888889,3.225119277306651,1.0,13,IND530012AAA -> IND530043AAA
IND530012AAA,IND531001AAA,5,42.0,41.6,21.0,21.2,19.860131319987325,23.4458,2.0,1.9610389610389611,1.0,5,IND530012AAA -> IND531001AAA
IND530012AAA,IND531036AAA,1,107.0,107.0,36.0,36.0,28.42313285800024,38.9425,2.9722222222222223,2.9722222222222223,1.0,1,IND530012AAA -> IND531036AAA
IND530012AAA,IND531162AAA,7,28.0,30.0,16.0,15.714285714285714,11.238285189527309,16.0947,1.75,1.916891756702681,1.0,7,IND530012AAA -> IND531162AAA
IND530012AAA,IND532001AAB,24,142.5,148.83333333333334,82.0,81.79166666666667,96.85292580487192,111.87084999999999,1.763966049382716,1.8200525679955595,1.0,24,IND530012AAA -> IND532001AAB
IND530012AAA,IND533106AAA,2,226.0,226.0,133.0,133.0,161.47878907077788,181.73559999999998,1.699248120300752,1.699248120300752,1.0,2,IND530012AAA -> IND533106AAA
IND530012AAA,IND535001AAA,2,248.0,248.0,51.0,51.0,49.86161773174315,67.01495,4.96412037037037,4.96412037037037,1.0,2,IND530012AAA -> IND535001AAA
IND530012AAA,IND751002AAB,3,504.0,504.6666666666667,318.0,318.0,402.4479983758719,445.6972,1.5799373040752351,1.587065452038596,1.0,3,IND530012AAA -> IND751002AAB
IND530012AAA,IND764001AAC,3,472.0,522.6666666666666,167.0,167.0,142.55959074355283,231.3367,2.8263473053892216,3.1297405189620755,1.0,3,IND530012AAA -> IND764001AAC
IND530012AAA,IND764020AAC,1,648.0,648.0,152.0,152.0,132.37760633535748,211.1522,4.2631578947368425,4.2631578947368425,1.0,1,IND530012AAA -> IND764020AAC
IND530012AAC,IND501359AAE,1,979.0,979.0,435.0,435.0,510.9977588205044,603.5103,2.250574712643678,2.250574712643678,1.0,1,IND530012AAC -> IND501359AAE
IND530012AAC,IND533106AAA,4,243.0,245.75,133.5,133.25,161.74887279653632,181.89405,1.8071649712516584,1.8459188805741644,1.0,4,IND530012AAC -> IND533106AAA
IND530018AAA,IND531162AAA,1,35.0,35.0,8.0,8.0,9.22868637613085,12.2135,4.375,4.375,1.0,1,IND530018AAA -> IND531162AAA
IND530026AAA,IND531036AAA,4,90.5,93.75,31.0,31.25,31.176589084905423,38.5391,2.8699596774193545,2.9994959677419355,1.0,4,IND530026AAA -> IND531036AAA
IND530043AAA,IND530012AAA,1,125.0,125.0,21.0,21.0,16.387331899064204,24.6676,5.9523809523809526,5.9523809523809526,1.0,1,IND530043AAA -> IND530012AAA
IND530043AAA,IND531163AAA,12,36.5,37.333333333333336,22.5,22.416666666666668,18.551463109490715,25.89195,1.6590909090909092,1.6682508312943096,1.0,12,IND530043AAA -> IND531163AAA
IND531001AAA,IND530012AAA,1,190.0,190.0,22.0,22.0,20.6117716887825,24.7421,8.636363636363637,8.636363636363637,1.0,1,IND531001AAA -> IND530012AAA
IND531001AAA,IND531116AAA,5,74.0,72.4,37.0,37.0,38.70119306375325,42.7166,2.0,1.955373794847479,1.0,5,IND531001AAA -> IND531116AAA
IND531036AAA,IND530012AAA,4,88.5,88.75,37.0,37.25,29.3790601298192,40.00965,2.360597439544808,2.3830014224751066,1.0,4,IND531036AAA -> IND530012AAA
IND531116AAA,IND530012AAA,4,145.5,151.5,59.5,59.5,59.94697877958251,67.6685,2.4444915254237287,2.544491525423729,1.0,4,IND531116AAA -> IND530012AAA
IND531116AAA,IND531001AAA,1,66.0,66.0,43.0,43.0,39.04446678155384,48.3598,1.5348837209302326,1.5348837209302326,1.0,1,IND531116AAA -> IND531001AAA
IND531163AAA,IND535001AAA,13,47.0,45.69230769230769,21.0,20.923076923076923,24.74182782851249,26.788400000000003,2.1818181818181817,2.1882810172283857,1.0,13,IND531163AAA -> IND535001AAA
IND532001AAB,IND530012AAA,22,175.5,184.5,84.0,84.0909090909091,96.77940010159045,114.7462,2.101692484222605,2.194447416539234,1.0,22,IND532001AAB -> IND530012AAA
IND532001AAB,IND532127AAA,21,58.0,67.9047619047619,30.0,30.428571428571427,27.15687285527227,34.429199999999994,1.9333333333333331,2.21049800688469,1.0,21,IND532001AAB -> IND532127AAA
IND532001AAB,IND532201AAA,1,105.0,105.0,41.0,41.0,50.70919901181751,57.6639,2.5609756097560976,2.5609756097560976,1.0,1,IND532001AAB -> IND532201AAA
IND532001AAB,IND532421AAA,20,54.0,54.0,19.0,18.85,22.57049895313893,26.86945,3.0,2.8713772175536882,1.0,20,IND532001AAB -> IND532421AAA
IND532127AAA,IND535591AAA,21,71.0,72.95238095238095,43.0,42.95238095238095,46.95352655817964,48.597,1.6744186046511629,1.697748809362272,1.0,21,IND532127AAA -> IND535591AAA
IND532201AAA,IND532222AAA,20,42.0,45.2,24.0,24.15,25.979615546416888,27.589750000000002,1.72,1.874343685300207,1.0,20,IND532201AAA -> IND532222AAA
IND532201AAA,IND761200AAA,1,48.0,48.0,41.0,41.0,22.695892874551355,31.4101,1.170731707317073,1.170731707317073,0.0,0,IND532201AAA -> IND761200AAA
IND532222AAA,IND532001AAB,1,199.0,199.0,63.0,63.0,78.69955171966798,88.9962,3.1587301587301586,3.1587301587301586,1.0,1,IND532222AAA -> IND532001AAB
IND532222AAA,IND761200AAA,11,119.0,120.63636363636364,60.0,60.27272727272727,33.259910265033064,59.5442,1.9508196721311477,2.0007713530721714,1.0,11,IND532222AAA -> IND761200AAA
IND532421AAA,IND532201AAA,19,41.0,39.578947368421055,19.0,18.842105263157894,27.050968676257646,27.5325,2.0,2.074857710229227,1.0,19,IND532421AAA -> IND532201AAA
IND532440AAA,IND532001AAB,17,56.0,57.529411764705884,37.0,36.76470588235294,35.36315674212327,41.073,1.5277777777777777,1.564739617990392,1.0,17,IND532440AAA -> IND532001AAB
IND533003AAA,IND533106AAA,3,106.0,114.33333333333333,50.0,49.666666666666664,43.77259883818926,56.1647,2.12,2.3046258503401362,1.0,3,IND533003AAA -> IND533106AAA
IND533003AAA,IND533401AAA,18,93.0,95.22222222222223,48.0,47.94444444444444,53.007839074272866,62.66395,1.9392097264437689,1.986966739105962,1.0,18,IND533003AAA -> IND533401AAA
IND533106AAA,IND501359AAE,8,653.0,724.375,298.0,297.625,364.86138162732743,419.76765,2.1986531986531985,2.4331554839925866,1.0,8,IND533106AAA -> IND501359AAE
IND533106AAA,IND530012AAA,11,235.0,229.36363636363637,132.0,132.8181818181818,161.75878855409383,181.7005,1.7803030303030305,1.7271565647806453,1.0,11,IND533106AAA -> IND530012AAA
IND533106AAA,IND533003AAA,2,220.5,220.5,53.0,53.0,47.732477979041384,60.48480000000001,4.160377358490566,4.160377358490566,1.0,2,IND533106AAA -> IND533003AAA
IND533106AAA,IND533201AAA,1,235.0,235.0,87.0,87.0,54.3182109351911,100.5016,2.7011494252873565,2.7011494252873565,1.0,1,IND533106AAA -> IND533201AAA
IND533106AAA,IND533242AAA,4,237.0,241.5,76.5,76.75,61.285127641531886,94.4863,3.056027306027306,3.146434705645232,1.0,4,IND533106AAA -> IND533242AAA
IND533106AAA,IND533262AAA,6,127.0,125.66666666666667,46.5,46.833333333333336,38.73104041198391,53.2187,2.675531914893617,2.6881905899886935,1.0,6,IND533106AAA -> IND533262AAA
IND533106AAA,IND533308AAB,14,102.0,105.0,27.5,28.642857142857142,20.806148201789146,33.004149999999996,3.636904761904762,3.680320873869261,1.0,14,IND533106AAA -> IND533308AAB
IND533106AAA,IND534260AAC,5,206.0,191.4,59.0,59.4,55.63034119572958,72.3474,3.433333333333333,3.213374307925316,1.0,5,IND533106AAA -> IND534260AAC
IND533201AAA,IND533242AAA,2,34.5,34.5,14.5,14.5,19.814228807378015,21.0756,2.373809523809524,2.373809523809524,1.0,2,IND533201AAA -> IND533242AAA
IND533201AAA,IND533262AAA,9,75.0,85.22222222222223,39.0,38.55555555555556,24.44997922232568,46.47,1.973684210526316,2.207732293697206,1.0,9,IND533201AAA -> IND533262AAA
IND533242AAA,IND533201AAA,2,32.5,32.5,14.5,14.5,19.71153234220936,21.0233,2.2476190476190476,2.2476190476190476,1.0,2,IND533242AAA -> IND533201AAA
IND533262AAA,IND533106AAA,7,85.0,83.85714285714286,47.0,46.57142857142857,37.14870420977214,53.5628,1.8297872340425527,1.7994581736487378,1.0,7,IND533262AAA -> IND533106AAA
IND533262AAA,IND533201AAA,5,78.0,78.2,39.0,38.8,24.56475161362321,46.9324,2.0526315789473686,2.0143927125506074,1.0,5,IND533262AAA -> IND533201AAA
IND533308AAB,IND533003AAA,15,66.0,68.13333333333334,41.0,41.2,32.90724693889267,43.552800000000005,1.6097560975609757,1.655324573013172,1.0,15,IND533308AAB -> IND533003AAA
IND533308AAB,IND533106AAA,1,53.0,53.0,27.0,27.0,19.613452513398016,33.3582,1.962962962962963,1.962962962962963,1.0,1,IND533308AAB -> IND533106AAA
IND533401AAA,IND533106AAA,17,158.0,158.64705882352942,68.0,68.6470588235294,82.79868517253809,92.659,2.2739726027397262,2.3063516397567874,1.0,17,IND533401AAA -> IND533106AAA
IND533401AAA,IND533308AAB,1,224.0,224.0,83.0,83.0,82.92600347268385,96.2851,2.698795180722892,2.698795180722892,1.0,1,IND533401AAA -> IND533308AAB
IND534001AAA,IND521225AAB,1,110.0,110.0,50.0,50.0,57.94304432840317,63.769400000000005,2.2,2.2,1.0,1,IND534001AAA -> IND521225AAB
IND534001AAA,IND521333AAA,14,46.0,48.642857142857146,25.5,25.571428571428573,20.09157086833706,24.587400000000002,1.7541666666666667,1.9002452177452176,1.0,14,IND534001AAA -> IND521333AAA
IND534260AAC,IND533106AAA,4,151.0,151.0,58.0,57.75,55.6903166103056,71.5,2.5815312682641727,2.6126560282207563,1.0,4,IND534260AAC -> IND533106AAA
IND535001AAA,IND530012AAA,10,194.0,198.6,56.0,54.8,51.08163911177702,71.7734,3.5102915951972555,3.670206924973286,1.0,10,IND535001AAA -> IND530012AAA
IND535501AAB,IND532001AAB,1,158.0,158.0,81.0,81.0,70.9117826583081,88.7522,1.9506172839506173,1.9506172839506173,1.0,1,IND535501AAB -> IND532001AAB
IND535501AAB,IND532440AAA,17,63.0,64.6470588235294,42.0,42.05882352941177,39.11477431803773,45.971,1.5,1.5346527858122399,1.0,17,IND535501AAB -> IND532440AAA
IND535558AAA,IND535501AAB,20,36.0,38.1,23.0,23.15,24.060937150419335,25.7116,1.565217391304348,1.6435347261434217,1.0,20,IND535558AAA -> IND535501AAB
IND535591AAA,IND535558AAA,3,33.0,35.666666666666664,16.0,15.666666666666666,15.602441955843007,19.0487,2.1333333333333333,2.273611111111111,1.0,3,IND535591AAA -> IND535558AAA
IND560002AAA,IND560099AAB,18,57.0,60.5,21.5,21.27777777777778,17.585930253164726,18.1468,2.625,2.882639274588169,1.0,18,IND560002AAA -> IND560099AAB
IND560002AAA,IND562132AAA,22,76.0,78.95454545454545,33.0,33.59090909090909,21.00320779090619,26.118949999999998,2.268716577540107,2.3747106162599807,0.9545454545454546,21,IND560002AAA -> IND562132AAA
IND560027AAA,IND560099AAA,4,46.0,45.25,21.5,21.5,17.467345716567376,18.9537,2.2055555555555557,2.233888888888889,0.75,3,IND560027AAA -> IND560099AAA
IND560043AAC,IND560064AAA,39,28.0,29.435897435897434,18.0,17.564102564102566,10.07085439854942,13.374,1.588235294117647,1.6776793510926638,1.0,39,IND560043AAC -> IND560064AAA
IND560043AAC,IND560099AAB,24,60.5,61.041666666666664,32.0,31.416666666666668,21.356364396208797,28.36275,1.9563025210084035,1.9477422319734343,0.875,21,IND560043AAC -> IND560099AAB
IND560043AAC,IND562132AAA,16,81.5,96.0,40.0,39.9375,24.55502679503804,29.3912,2.0513157894736844,2.4014525643376734,1.0,16,IND560043AAC -> IND562132AAA
IND560048AAB,IND560099AAB,26,53.5,71.8076923076923,32.0,32.07692307692308,18.303288072842584,26.8094,1.6352370689655173,2.271309529656222,0.6923076923076923,18,IND560048AAB -> IND560099AAB
IND560048AAB,IND562132AAA,17,89.0,108.6470588235294,46.0,45.705882352941174,29.641700867811213,36.6371,1.893617021276596,2.374652456385543,0.9411764705882353,16,IND560048AAB -> IND562132AAA
IND560058AAB,IND560060AAB,44,22.5,24.727272727272727,17.0,16.5,12.42769655225745,16.749200000000002,1.3529411764705883,1.4892537093968983,0.6590909090909091,29,IND560058AAB -> IND560060AAB
IND560058AAB,IND560099AAB,22,64.0,72.31818181818181,37.0,38.18181818181818,28.46971896869147,38.028400000000005,1.7378378378378379,1.912501637299129,0.8636363636363636,19,IND560058AAB -> IND560099AAB
IND560058AAB,IND562132AAA,14,29.5,30.928571428571427,19.5,18.642857142857142,10.291807864004038,13.6003,1.6421052631578947,1.6810060866451846,0.9285714285714286,13,IND560058AAB -> IND562132AAA
IND560058AAD,IND562132AAA,36,39.5,74.86111111111111,23.0,22.61111111111111,10.701442259824157,15.08155,1.7019927536231885,3.229540314757706,0.9444444444444444,34,IND560058AAD -> IND562132AAA
IND560060AAB,IND560099AAB,15,44.0,45.93333333333333,32.0,31.533333333333335,24.27596741983332,30.6586,1.3636363636363635,1.464516310670289,0.8,12,IND560060AAB -> IND560099AAB
IND560060AAB,IND562132AAA,19,52.0,60.421052631578945,30.0,29.68421052631579,19.98809398623981,24.756400000000003,1.7333333333333334,2.0470390380846446,0.9473684210526315,18,IND560060AAB -> IND562132AAA
IND560064AAD,IND560043AAC,41,36.0,38.146341463414636,15.0,14.951219512195122,11.553735909421665,13.9561,2.466666666666667,2.5457020143892453,1.0,41,IND560064AAD -> IND560043AAC
IND560067AAC,IND562114AAA,20,26.5,29.8,10.0,10.15,9.571539185961736,12.649049999999999,2.7777777777777777,2.970858585858586,1.0,20,IND560067AAC -> IND562114AAA
IND560077AAA,IND560099AAB,1,152.0,152.0,44.0,44.0,27.16633455107604,40.1245,3.4545454545454546,3.4545454545454546,1.0,1,IND560077AAA -> IND560099AAB
IND560078AAC,IND560099AAB,20,77.5,73.7,22.0,21.65,15.219934699504986,21.52265,3.54,3.4356593979374304,1.0,20,IND560078AAC -> IND560099AAB
IND560078AAC,IND562132AAA,16,63.5,72.1875,42.0,41.875,25.74279427157576,34.6726,1.511904761904762,1.7363819464110162,0.9375,15,IND560078AAC -> IND562132AAA
IND560083AAB,IND560058AAD,1,49.0,49.0,31.0,31.0,20.88975667173273,26.1444,1.5806451612903225,1.5806451612903225,1.0,1,IND560083AAB -> IND560058AAD
IND560083AAB,IND562132AAA,31,72.0,90.90322580645162,43.0,43.25806451612903,31.980108914741106,41.4414,1.6590909090909092,2.091614786813586,0.9354838709677419,29,IND560083AAB -> IND562132AAA
IND560085AAA,IND562132AAA,7,70.0,77.0,36.0,36.42857142857143,22.74417876982612,30.0731,1.8421052631578947,2.135837804634797,1.0,7,IND560085AAA -> IND562132AAA
IND560099AAB,IND000000ACS,1,33.0,33.0,21.0,21.0,14.74332807354521,19.4741,1.5714285714285714,1.5714285714285714,1.0,1,IND560099AAB -> IND000000ACS
IND560099AAB,IND515004AAA,1,316.0,316.0,205.0,205.0,206.07637820712748,240.1094,1.5414634146341464,1.5414634146341464,1.0,1,IND560099AAB -> IND515004AAA
IND560099AAB,IND560002AAA,25,42.0,41.48,21.0,21.44,17.508998886781647,18.8263,2.1,1.9580281231757877,0.72,18,IND560099AAB -> IND560002AAA
IND560099AAB,IND560043AAC,37,49.0,57.54054054054054,30.0,29.64864864864865,21.36666610846894,27.1643,1.6071428571428572,1.9273096394474973,0.8378378378378378,31,IND560099AAB -> IND560043AAC
IND560099AAB,IND560048AAB,34,48.0,61.14705882352941,31.0,31.647058823529413,18.437309971335402,26.68575,1.5610948191593352,1.9289997698947738,0.7352941176470589,25,IND560099AAB -> IND560048AAB
IND560099AAB,IND560058AAB,38,64.5,68.92105263157895,36.0,36.39473684210526,28.364652877250478,31.72435,1.6704107830551989,1.899455940499471,0.8157894736842105,31,IND560099AAB -> IND560058AAB
IND560099AAB,IND560058AAD,2,58.0,58.0,38.5,38.5,27.98777428947283,32.3738,1.5040485829959516,1.5040485829959516,1.0,2,IND560099AAB -> IND560058AAD
IND560099AAB,IND560060AAB,31,44.0,51.70967741935484,33.0,32.935483870967744,24.409930249736824,31.6419,1.375,1.567540565738714,0.8064516129032258,25,IND560099AAB -> IND560060AAB
IND560099AAB,IND560077AAA,1,186.0,186.0,40.0,40.0,28.060650811238823,34.6252,4.65,4.65,1.0,1,IND560099AAB -> IND560077AAA
IND560099AAB,IND560078AAC,28,39.5,41.25,22.0,22.214285714285715,14.990153354335968,20.3536,1.7863636363636364,1.859816811035755,0.8571428571428571,24,IND560099AAB -> IND560078AAC
IND560099AAB,IND560083AAB,1,37.0,37.0,16.0,16.0,11.419832050823102,16.3424,2.3125,2.3125,1.0,1,IND560099AAB -> IND560083AAB
IND560099AAB,IND560085AAA,17,50.0,54.8235294117647,21.0,21.352941176470587,16.053918550441935,18.449,2.083333333333333,2.6195327017846872,1.0,17,IND560099AAB -> IND560085AAA
IND560099AAB,IND560300AAA,121,110.0,114.66115702479338,57.0,56.743801652892564,41.850849683910376,53.1242,1.8333333333333333,2.007954347738265,0.9256198347107438,112,IND560099AAB -> IND560300AAA
IND560099AAB,IND562132AAA,102,84.5,97.13725490196079,56.0,56.470588235294116,39.65526252735346,46.41525,1.5185185185185186,1.7184114074826216,0.8921568627450981,91,IND560099AAB -> IND562132AAA
IND560099AAB,IND632006AAA,8,233.0,240.25,168.0,167.75,157.3272480456022,198.33884999999998,1.3705882352941179,1.432262098431925,1.0,8,IND560099AAB -> IND632006AAA
IND560099AAB,IND635001AAA,4,150.5,141.0,68.5,68.5,65.56915245042777,71.2072,2.118026603136787,2.048903007450747,1.0,4,IND560099AAB -> IND635001AAA
IND560099AAB,IND683511AAA,14,710.0,709.9285714285714,432.0,431.92857142857144,331.91860165351966,472.08050000000003,1.6381190659481653,1.6434823123290578,1.0,14,IND560099AAB -> IND683511AAA
IND560099AAB,IND683511AAB,1,709.0,709.0,432.0,432.0,331.0977220369732,471.0635,1.6412037037037035,1.6412037037037035,1.0,1,IND560099AAB -> IND683511AAB
IND560099AAG,IND560099AAB,2,21.5,21.5,11.0,11.0,9.178345046414847,10.892,1.8035714285714286,1.8035714285714286,1.0,2,IND560099AAG -> IND560099AAB
IND560099AAH,IND562125AAA,1,30.0,30.0,17.0,17.0,9.01568301465484,11.646,1.7647058823529411,1.7647058823529411,1.0,1,IND560099AAH -> IND562125AAA
IND560300AAA,IND000000ACS,1,107.0,107.0,44.0,44.0,28.86623632976241,41.2743,2.4318181818181817,2.4318181818181817,1.0,1,IND560300AAA -> IND000000ACS
IND560300AAA,IND560002AAA,20,38.0,43.8,33.0,32.85,27.327716055748365,31.87975,1.1176470588235294,1.3329687102113572,0.4,8,IND560300AAA -> IND560002AAA
IND560300AAA,IND560043AAC,33,38.0,45.303030303030305,31.0,31.242424242424242,19.7037360255631,29.5349,1.25,1.4526554834419632,0.5151515151515151,17,IND560300AAA -> IND560043AAC
IND560300AAA,IND560048AAB,4,47.0,47.25,40.5,40.5,22.91237836920093,37.9599,1.1602564102564101,1.1674757661038149,0.25,1,IND560300AAA -> IND560048AAB
IND560300AAA,IND560058AAB,37,48.0,51.45945945945946,34.0,34.54054054054054,24.14706368077249,31.3304,1.393939393939394,1.492193949984093,0.5945945945945946,22,IND560300AAA -> IND560058AAB
IND560300AAA,IND560078AAC,16,116.5,114.9375,41.0,40.875,34.88375073932211,39.900000000000006,2.841463414634146,2.8184133883447906,1.0,16,IND560300AAA -> IND560078AAC
IND560300AAA,IND560085AAA,18,53.0,58.833333333333336,37.0,36.888888888888886,31.190060343531155,36.19114999999999,1.4324324324324325,1.586213471131411,1.0,18,IND560300AAA -> IND560085AAA
IND560300AAA,IND560099AAB,86,136.0,135.84883720930233,56.0,55.872093023255815,42.121438322562355,52.9165,2.4543650793650795,2.4317844521458527,0.8953488372093024,77,IND560300AAA -> IND560099AAB
IND560300AAA,IND562132AAA,108,91.0,105.23148148148148,50.0,50.43518518518518,28.01890976926721,40.7471,1.83,2.0864472272821013,0.9814814814814815,106,IND560300AAA -> IND562132AAA
IND560300AAA,IND563101AAB,5,110.0,108.8,55.0,55.2,47.55741263106098,64.2559,1.9661016949152543,1.9860990107582743,1.0,5,IND560300AAA -> IND563101AAB
IND560300AAA,IND563130AAA,2,83.5,83.5,47.5,47.5,35.60588078509609,56.30395,1.759308510638298,1.759308510638298,1.0,2,IND560300AAA -> IND563130AAA
IND560300AAA,IND563131AAB,1,122.0,122.0,80.0,80.0,57.217221509798414,80.017,1.525,1.525,1.0,1,IND560300AAA -> IND563131AAB
IND560300AAB,IND563101AAB,14,100.0,105.78571428571429,56.0,56.285714285714285,47.7754295371458,64.614,1.7655844155844156,1.8823060368635827,1.0,14,IND560300AAB -> IND563101AAB
IND560300AAB,IND563116AAA,1,168.0,168.0,91.0,91.0,72.18242200410047,102.9923,1.8461538461538465,1.8461538461538465,1.0,1,IND560300AAB -> IND563116AAA
IND560300AAB,IND563125AAB,1,75.0,75.0,53.0,53.0,45.05705647484859,60.5913,1.4150943396226414,1.4150943396226414,1.0,1,IND560300AAB -> IND563125AAB
IND560300AAB,IND563130AAA,8,86.0,85.0,45.5,45.625,35.316588467864165,54.9833,1.8709528214616098,1.8630884469112963,1.0,8,IND560300AAB -> IND563130AAA
IND561202AAB,IND515134AAA,14,117.0,119.42857142857143,64.0,64.0,56.391231462816144,65.7316,1.8046875,1.866933887764821,1.0,14,IND561202AAB -> IND515134AAA
IND561203AAB,IND562101AAA,12,38.0,40.083333333333336,26.0,25.666666666666668,24.274739633915985,27.75835,1.52,1.5607632953466286,1.0,12,IND561203AAB -> IND562101AAA
IND561207AAB,IND562108AAA,12,59.0,59.416666666666664,46.0,45.166666666666664,33.75484184931022,48.002449999999996,1.3332562442183162,1.3153624349437874,0.8333333333333334,10,IND561207AAB -> IND562108AAA
IND561207AAB,IND572101AAA,1,234.0,234.0,104.0,104.0,88.80412503948408,115.9037,2.25,2.25,1.0,1,IND561207AAB -> IND572101AAA
IND562101AAA,IND561207AAB,13,43.0,43.46153846153846,38.0,38.15384615384615,39.30313114418489,40.6427,1.1578947368421053,1.139871808900149,0.23076923076923078,3,IND562101AAA -> IND561207AAB
IND562108AAA,IND572101AAA,2,168.5,168.5,57.5,57.5,55.3032893996845,68.21664999999999,2.928765880217786,2.928765880217786,1.0,2,IND562108AAA -> IND572101AAA
IND562114AAA,IND560048AAB,9,49.0,61.111111111111114,14.0,14.666666666666666,13.845637005382624,16.8508,3.357142857142857,4.173475444308778,1.0,9,IND562114AAA -> IND560048AAB
IND562114AAA,IND560067AAC,8,35.5,44.125,10.0,10.0,9.392152361295047,11.4293,3.6222222222222222,4.430681818181818,1.0,8,IND562114AAA -> IND560067AAC
IND562117AAA,IND562132AAA,10,104.5,110.4,90.0,89.5,60.516188990155634,85.4873,1.1562812187812188,1.2354390710616214,0.4,4,IND562117AAA -> IND562132AAA
IND562125AAA,IND000000ACS,1,171.0,171.0,24.0,24.0,13.4375874602095,16.7946,7.125,7.125,1.0,1,IND562125AAA -> IND000000ACS
IND562132AAA,IND000000ACB,44,2786.0,2798.931818181818,1528.0,1527.7954545454545,1689.8324275930208,2072.8431,1.8244915358909786,1.8320068006258994,1.0,44,IND562132AAA -> IND000000ACB
IND562132AAA,IND000000ACS,6,55.5,56.666666666666664,30.5,29.666666666666668,25.16027750402725,32.16785,1.7772177419354838,1.9144090999601753,1.0,6,IND562132AAA -> IND000000ACS
IND562132AAA,IND302014AAA,14,2656.0,2672.6428571428573,1366.0,1366.0,1532.488877837815,1854.67585,1.9447489506362587,1.956544097738156,1.0,14,IND562132AAA -> IND302014AAA
IND562132AAA,IND395023AAA,1,1687.0,1687.0,865.0,865.0,1014.817446148694,1188.1769,1.9502890173410403,1.9502890173410403,1.0,1,IND562132AAA -> IND395023AAA
IND562132AAA,IND411033AAA,13,1069.0,1052.3076923076924,631.0,630.7692307692307,732.6912833870788,852.093,1.6914556962025316,1.6683180455892115,1.0,13,IND562132AAA -> IND411033AAA
IND562132AAA,IND416012AAA,12,708.0,714.0,437.0,437.5,528.3678117335999,598.2662,1.6183087259542543,1.631996110729211,1.0,12,IND562132AAA -> IND416012AAA
IND562132AAA,IND421302AAG,7,1242.0,1244.0,727.0,727.7142857142857,829.9980247588355,977.5999,1.7083906464924348,1.709368562805835,1.0,7,IND562132AAA -> IND421302AAG
IND562132AAA,IND462022AAA,13,1994.0,2045.0,1031.0,1031.2307692307693,1129.5266553053234,1393.6625,1.9340446168768184,1.9830282124735465,1.0,13,IND562132AAA -> IND462022AAA
IND562132AAA,IND501359AAE,8,724.5,734.875,425.0,425.5,472.82296315334304,543.77395,1.700738393718143,1.726936905909905,1.0,8,IND562132AAA -> IND501359AAE
